set,number,name,subtitle,count,type,aspects,traits,arenas,cost,power,hp,fronttext,backtext,epicaction,doublesided,backart,frontart,rarity,marketprice,karabast_number
shd,384,Cobb Vanth,The Marshal,1,Unit,['Command'],"['FRINGE', 'OFFICIAL']",['Ground'],3,3,2,"When Defeated: Search the top 10 cards of your deck for a unit that costs 2 or less and discard it. For this phase, you may play that card from your discard pile for free.",,,False,,https://cdn.swu-db.com/images/cards/SHD/384.png,Rare,2.20,115
shd,380,Collections Starhopper,,1,Unit,['Command'],"['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],2,2,2,"Smuggle [C=3 Command] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/380.png,Common,0.19,111
shd,396,Commission,,1,Event,['Command'],['SUPPLY'],,1,,,"Search the top 10 cards of your deck for a Bounty Hunter, Item, or Transport card, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.) |Smuggle [C=3 {Command}]",,,False,,https://cdn.swu-db.com/images/cards/SHD/396.png,Uncommon,0.37,127
shd,318,Concord Dawn Interceptors,,1,Unit,"['Vigilance', 'Heroism']","['MANDALORIAN', 'VEHICLE', 'FIGHTER']",['Space'],3,1,4,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.) |This unit gets +2/+0 while defending.,,,False,,https://cdn.swu-db.com/images/cards/SHD/318.png,Uncommon,4.60,042
shd,303,Coronet City,Corellia,1,Base,['Cunning'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/303.png,Common,0.12,025
shd,467,Coruscant Dissident,,1,Unit,"['Cunning', 'Heroism']","['UNDERWORLD', 'TWILEK']",['Ground'],3,3,4,On Attack: You may ready a resource.,,,False,,https://cdn.swu-db.com/images/cards/SHD/467.png,Uncommon,0.27,199
shd,348,Covert Strength,,1,Event,['Vigilance'],['TACTIC'],,1,,,"Heal 2 damage from a unit and give an Experience token to it.|Smuggle [C=3 Vigilance] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/348.png,Common,0.33,075
shd,440,Covetous Rivals,,1,Unit,['Aggression'],['BOUNTY HUNTER'],['Ground'],6,5,5,Grit (This unit gets +1/+0 for each damage on it.) |When Played/On Attack: You may deal 2 damage to a unit with a Bounty.,,,False,,https://cdn.swu-db.com/images/cards/SHD/440.png,Common,0.15,171
shd,477,Criminal Muscle,,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],1,2,1,When Played: You may return a non-unique upgrade to its owner's hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/477.png,Common,0.17,209
shd,425,Cripple Authority,,1,Event,"['Aggression', 'Heroism']",['TRICK'],,2,,,Draw a card. Each opponent who controls more resources than you discards a card from their hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/425.png,Uncommon,0.28,156
shd,356,Crosshair,Following Orders,1,Unit,"['Command', 'Villainy']","['IMPERIAL', 'CLONE', 'TROOPER']",['Ground'],4,2,6,Action [C=2]: This unit gets +1/+0 for this phase. |Action [Exhaust]: This unit deals damage equal to his power to an enemy ground unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/356.png,Uncommon,0.90,087
shd,481,DJ,Blatant Thief,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],3,3,5,"Smuggle [{C=7} {Cunning} {Cunning}]|When played using Smuggle: Take control of an enemy resource. When this unit leaves play, that resource's owner takes contol of it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/481.png,Legendary,14.03,213
shd,447,Daring Raid,,1,Event,['Aggression'],['TACTIC'],,1,,,Deal 2 damage to a unit or base.,,,False,,https://cdn.swu-db.com/images/cards/SHD/447.png,Common,0.61,170
shd,445,Death Mark,,1,Upgrade,['Aggression'],"['BOUNTY', 'CONDITION']",,2,0,0,"Attached unit gains: ""Bounty - Draw 2 cards."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/445.png,Common,0.25,176
shd,301,Death Watch Hideout,Concordia,1,Base,['Aggression'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/301.png,Common,0.12,023
shd,405,Death Watch Loyalist,,1,Unit,"['Aggression', 'Villainy']","['MANDALORIAN', 'TROOPER']",['Ground'],3,3,3,"Grit (This unit gets +1/+0 for each damage on it.) |Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/405.png,Common,0.39,136
shd,402,Dengar,The Demolisher,1,Unit,"['Aggression', 'Villainy']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],1,2,2,When you play an upgrade on a unit: You may deal 1 damage to that unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/402.png,Uncommon,1.26,133
shd,421,Desperado Freighter,,1,Unit,"['Aggression', 'Heroism']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],5,5,6,,,,False,,https://cdn.swu-db.com/images/cards/SHD/421.png,Common,0.17,152
shd,448,Desperate Attack,,1,Event,['Aggression'],['TACTIC'],,1,,,Attack with a damaged unit. It gets +2/+0 for this attack.,,,False,,https://cdn.swu-db.com/images/cards/SHD/448.png,Common,0.20,179
shd,449,Detention Block Rescue,,1,Event,['Aggression'],['GAMBIT'],,3,,,"Deal 3 damage to a unit. If that unit is guarding any captured cards, deal 6 damage instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/449.png,Common,0.13,180
shd,435,Disabling Fang Fighter,,1,Unit,['Aggression'],"['MANDALORIAN', 'VEHICLE', 'FIGHTER']",['Space'],3,3,2,When Played: You may defeat an upgrade.,,,False,,https://cdn.swu-db.com/images/cards/SHD/435.png,Common,0.23,166
shd,389,Discerning Veteran,,1,Unit,['Command'],['BOUNTY HUNTER'],['Ground'],5,3,4,When Played: This unit captures an enemy non-leader ground unit. (Put the captured card facedown under this unit until this unit leaves play.),,,False,,https://cdn.swu-db.com/images/cards/SHD/389.png,Common,0.12,120
shd,294,Doctor Aphra,Rapacious Archaeologist,1,Leader,"['Cunning', 'Villainy']",['FRINGE'],['Ground'],5,2,5,When the regroup phase starts: Discard a card from your deck.,"While there are 5 or more different costs among cards in your discard pile, this unit gets +3/+0.|When Deployed: Choose 3 cards in your discard pile with different names. If you do, return 1 of them at random to your hand.","Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/294-b.png,https://cdn.swu-db.com/images/cards/SHD/294.png,Rare,0.57,015
shd,454,Doctor Evazan,Wanted on Twelve Systems,1,Unit,"['Cunning', 'Villainy']",['UNDERWORLD'],['Ground'],2,3,3,"Shielded (When you play this unit, give a Shield token to him.) |Bounty - Ready up to 12 resources. (When this unit is defeated or captured, your opponent collects his bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/454.png,Rare,3.65,185
shd,306,Doctor Pershing,Experimenting With Life,1,Unit,"['Vigilance', 'Villainy']",['IMPERIAL'],['Ground'],2,0,5,"Action [Exhaust, deal 1 damage to a friendly unit]: Draw a card.",,,False,,https://cdn.swu-db.com/images/cards/SHD/306.png,Rare,2.85,028
shd,461,Dryden Vos,Offering No Escape,1,Unit,"['Cunning', 'Villainy']",['UNDERWORLD'],['Ground'],7,5,7,Shielded|When played: Choose a captured card guarded by a unit you control. You may play it for free under your control.,,,False,,https://cdn.swu-db.com/images/cards/SHD/461.png,Legendary,4.43,192
shd,368,Echo,Restored,1,Unit,"['Command', 'Heroism']","['FRINGE', 'CLONE']",['Ground'],4,4,4,Restore 2 |When Played: You may discard a card from your hand. Give 2 Experience tokens to a unit in play with the same name as the discarded card.,,,False,,https://cdn.swu-db.com/images/cards/SHD/368.png,Uncommon,0.56,099
shd,334,Embo,Stoic and Resolute,1,Unit,['Vigilance'],"['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],3,3,4,"When this unit completes an attack: If the defender was defeated, heal up to 2 damage from a unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/334.png,Uncommon,0.90,059
shd,378,Endless Legions,,1,Event,"['Command', 'Command']",['SUPPLY'],,14,,,Reveal any number of resources you control. Play each unit revealed this way for free (one at a time).,,,False,,https://cdn.swu-db.com/images/cards/SHD/378.png,Legendary,3.68,109
shd,377,Enforced Loyalty,,1,Event,"['Command', 'Command']",['LAW'],,2,,,"Defeat a friendly unit. If you do, draw 2 cards.",,,False,,https://cdn.swu-db.com/images/cards/SHD/377.png,Uncommon,0.56,108
shd,487,Enfys Nest,Marauder,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],6,5,4,"Ambush (When you play this unit, it may ready and attack an enemy unit.) |While a friendly unit (including this one) is attacking using Ambush, the defender gets -3/-0.",,,False,,https://cdn.swu-db.com/images/cards/SHD/487.png,Uncommon,0.71,219
shd,376,Enterprising Lackeys,,1,Unit,"['Command', 'Command']",['UNDERWORLD'],['Ground'],4,5,5,"When Defeated: You may defeat a friendly resource. If you do, put this unit into play as a resource. |Smuggle [C=6 Command Command]",,,False,,https://cdn.swu-db.com/images/cards/SHD/376.png,Rare,1.84,107
shd,490,Enticing Reward,,1,Upgrade,['Cunning'],"['BOUNTY', 'CONDITION']",,1,0,0,"Attached unit gains: ""Bounty - Search the top 10 cards of your deck for 2 non-unit cards, reveal them, and draw them. (Put the other cards on the bottom of your deck in a random order.) Then, if this unit isn't unique, discard a card from your hand.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/490.png,Uncommon,0.75,222
shd,357,Ephant Mon,Head of Security,1,Unit,"['Command', 'Villainy']",['UNDERWORLD'],['Ground'],5,4,6,On Attack: Choose an enemy non-leader unit that attacked your base this phase. A friendly unit in the same arena captures that unit. (Put the captured card facedown under the friendly unit until the friendly unit leaves play.),,,False,,https://cdn.swu-db.com/images/cards/SHD/357.png,Rare,1.05,088
shd,500,Evacuate,,1,Event,['Cunning'],['LAW'],,6,,,Return each non-leader unit to its owner's hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/500.png,Legendary,7.51,233
shd,350,Evidence of the Crime,,1,Event,['Vigilance'],['TRICK'],,3,,,Take control of an upgrade that costs 3 or less and attach it to an eligible unit of your choice.,,,False,,https://cdn.swu-db.com/images/cards/SHD/350.png,Rare,2.01,077
shd,351,Fell the Dragon,,1,Event,['Vigilance'],['TACTIC'],,4,,,Defeat a non-leader unit with 5 or more power.,,,False,,https://cdn.swu-db.com/images/cards/SHD/351.png,Uncommon,5.70,078
shd,341,Fenn Rau,Protector of Concord Dawn,1,Unit,['Vigilance'],['MANDALORIAN'],['Ground'],6,5,6,When Played: You may play an upgrade from your hand. It costs 2 less. |When you play an upgrade on this unit: Give an enemy unit -2/-2 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/SHD/341.png,Uncommon,1.13,067
shd,295,Fennec Shand,Honoring the Deal,1,Leader,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],5,4,4,"Action [{C=1}, {{Exhaust}}]: Play a unit that costs 4 or less from your hand (paying its cost). Give it AMBUSH for this phase. (After you play the unit, it may ready and attack an enemy unit.)","SABOTEUR (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)|Action: Play a unit that costs 4 or less from your hand (paying its cost.) Give it AMBUSH for this phase.","Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/295-b.png,https://cdn.swu-db.com/images/cards/SHD/295.png,Common,0.10,016
shd,488,Fennec Shand,Loyal Sharpshooter,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],7,4,6,"Ambush (When you play this unit, it may ready and attack an enemy unit.) |On Attack: Deal 1 damage to the defender (if it's a unit) for each different cost among cards in your discard pile.",,,False,,https://cdn.swu-db.com/images/cards/SHD/488.png,Uncommon,1.00,220
shd,476,Final Showdown,,1,Event,"['Cunning', 'Cunning']",['GAMBIT'],,6,,,"Ready each unit you control. At the start of the regroup phase, you lose the game.",,,False,,https://cdn.swu-db.com/images/cards/SHD/476.png,Legendary,3.28,208
shd,361,Finalizer,Might of the First Order,1,Unit,"['Command', 'Villainy']","['FIRST ORDER', 'VEHICLE', 'CAPITAL SHIP']",['Space'],11,11,11,Overwhelm|When Played: Choose any number of friendly units. Each of those units captures an enemy non-leader unit in the same arena.,,,False,,https://cdn.swu-db.com/images/cards/SHD/361.png,Legendary,4.37,092
shd,283,Finn,This is a Rescue,1,Leader,"['Vigilance', 'Heroism']","['FRINGE', 'TROOPER']",['Ground'],5,4,6,"Action [{{Exhaust}}]: Defeat a friendly upgrade on a unit. If you do, give a Shield token to that unit.","On Attack: You may defeat a friendly upgrade on a unit. If you do, give a Shield token to that unit.","Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/283-b.png,https://cdn.swu-db.com/images/cards/SHD/283.png,Rare,0.53,003
shd,313,First Light,Headquarters of the Crimson Dawn,1,Unit,"['Vigilance', 'Villainy']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],7,4,7,"Grit |Each other friendly non-leader unit gains Grit. |Smuggle [C=7 Vigilance Villainy, deal 4 damage to a friendly unit]",,,False,,https://cdn.swu-db.com/images/cards/SHD/313.png,Rare,4.79,036
shd,331,Follower of The Way,,1,Unit,['Vigilance'],['MANDALORIAN'],['Ground'],2,1,3,"While this unit is upgraded, it gets +1/+1.",,,False,,https://cdn.swu-db.com/images/cards/SHD/331.png,Common,0.31,056
shd,343,Foundling,,1,Upgrade,['Vigilance'],['MANDALORIAN'],,1,1,1,Attached unit gains the Mandalorian trait.,,,False,,https://cdn.swu-db.com/images/cards/SHD/343.png,Common,0.18,069
shd,366,Freetown Backup,,1,Unit,"['Command', 'Heroism']",['FRINGE'],['Ground'],2,1,4,"On Attack: Give another friendly unit +2/+2 for this phase. |Smuggle [C=4 Command Heroism] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/366.png,Uncommon,0.40,097
shd,482,Frontier Trader,,1,Unit,['Cunning'],"['FRINGE', 'JAWA']",['Ground'],3,2,3,"When Played: You may return a resource you control to its owner's hand. If you do, you may put the top card of your deck into play as a resource.",,,False,,https://cdn.swu-db.com/images/cards/SHD/482.png,Common,0.27,214
shd,462,Frozen in Carbonite,,1,Upgrade,"['Cunning', 'Villainy']",['CONDITION'],,3,0,0,Attach to a non-leader unit. |Attached unit can't ready. |When Played: Exhaust attached unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/462.png,Uncommon,1.07,193
shd,479,Fugitive Wookiee,,1,Unit,['Cunning'],['WOOKIEE'],['Ground'],2,3,3,"Bounty - Exhaust a unit. (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/479.png,Common,0.19,211
shd,381,Gamorrean Retainer,,1,Unit,['Command'],['UNDERWORLD'],['Ground'],2,3,2,"While you control another Command unit, this unit gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/381.png,Common,0.45,112
shd,281,Gar Saxon,Viceroy of Mandalore,1,Leader,"['Vigilance', 'Villainy']","['IMPERIAL', 'MANDALORIAN', 'OFFICIAL']",['Ground'],6,4,7,Each friendly upgraded unit gets +1/+0.,"Each friendly upgraded unit gets +1/+0 and gains ""When Defeated: You may return an upgrade that was attached to this unit to its owner's hand.""","Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/281-b.png,https://cdn.swu-db.com/images/cards/SHD/281.png,Common,0.16,001
shd,372,General Rieekan,Defensive Strategist,1,Unit,"['Command', 'Heroism']","['REBEL', 'OFFICIAL']",['Ground'],6,5,7,"When Played/On Attack: Choose a friendly unit. If it has Sentinel, give an Experience token to it. Otherwise, it gains Sentinel for this phase.",,,False,,https://cdn.swu-db.com/images/cards/SHD/372.png,Rare,2.14,103
shd,323,Gentle Giant,,1,Unit,"['Vigilance', 'Heroism']",['WOOKIEE'],['Ground'],6,2,8,Grit (This unit gets +1/+0 for each damage on it.) |On Attack: You may heal damage from another unit equal to the damage on this unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/323.png,Common,0.25,048
shd,413,Give In to Your Anger,,1,Event,"['Aggression', 'Villainy']",['INNATE'],,1,,,"Deal 1 damage to an enemy unit. Its controller's next action this phase must be an attack action with that unit, if able. It must attack a unit, if able.",,,False,,https://cdn.swu-db.com/images/cards/SHD/413.png,Rare,1.16,144
shd,508,Grey Squadron Y-Wing,,1,Unit,['Heroism'],"['REBEL', 'VEHICLE', 'FIGHTER']",['Space'],2,1,3,On Attack: An opponent chooses a unit or base they control. You may deal 2 damage to it.,,,False,,https://cdn.swu-db.com/images/cards/SHD/508.png,Common,0.32,246
shd,403,Guavian Antagonizer,,1,Unit,"['Aggression', 'Villainy']","['UNDERWORLD', 'TROOPER']",['Ground'],1,2,3,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.) |Bounty - Draw a card. (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/403.png,Common,0.29,134
shd,442,Guild Target,,1,Upgrade,['Aggression'],"['BOUNTY', 'CONDITION']",,0,0,0,"Attached unit gains: ""Bounty - Deal 2 damage to a base. If this unit is unique, deal 3 damage instead."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/442.png,Uncommon,0.50,173
shd,335,HWK-290 Freighter,,1,Unit,['Vigilance'],"['VEHICLE', 'TRANSPORT']",['Space'],3,2,5,,,,False,,https://cdn.swu-db.com/images/cards/SHD/335.png,Common,0.20,060
shd,292,Han Solo,Worth the Risk,1,Leader,"['Aggression', 'Heroism']",['UNDERWORLD'],['Ground'],5,3,6,Action [{{Exhaust}}]: Play a unit from your hand. It costs 1 less. Deal 2 damage to it.,Action: Play a unit from your hand. It costs 1 less. Deal 2 damage to it.,"Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/292-b.png,https://cdn.swu-db.com/images/cards/SHD/292.png,Common,0.18,013
shd,414,Headhunting,,1,Event,"['Aggression', 'Villainy']",['TACTIC'],,2,,,Attack with up to 3 units (one at a time). They can't attack bases for these attacks. Each Bounty Hunter that attacks this way gets +2/+0 for its attack.,,,False,,https://cdn.swu-db.com/images/cards/SHD/414.png,Uncommon,0.35,145
shd,415,Heroic Renegade,,1,Unit,"['Aggression', 'Heroism']",['UNDERWORLD'],['Ground'],2,2,3,Grit (This unit gets +1/+0 for each damage on it.),,,False,,https://cdn.swu-db.com/images/cards/SHD/415.png,Common,0.24,146
